Customer/ID,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_Segment,RFM_Score,FM_avg,Segment
1933.0,0,30,1794.73,5,5,5,555,15,5,Champions
735.0,0,43,3425.49,5,5,5,555,15,5,Champions
1479.0,0,10,1167.31,5,5,5,555,15,5,Champions
106.0,0,29,1661.51,5,5,5,555,15,5,Champions
7118.0,0,78,2465.588424242424,5,5,5,555,15,5,Champions
7419.0,0,31,3405.66,5,5,5,555,15,5,Champions
7679.0,0,14,1604.69,5,5,5,555,15,5,Champions
1594.0,0,14,1601.05,5,5,5,555,15,5,Champions
116.0,0,43,4961.31,5,5,5,555,15,5,Champions
345.0,0,102,7139.91,5,5,5,555,15,5,Champions
849.0,0,44,1328.73,5,5,5,555,15,5,Champions
269.0,5,12,1563.48,5,5,5,555,15,5,Champions
6401.0,5,83,1310.51,5,5,5,555,15,5,Champions
1220.0,0,27,1969.31,5,5,5,555,15,5,Champions
6369.0,1,27,1953.75,5,5,5,555,15,5,Champions
6434.0,2,21,2821.82,5,5,5,555,15,5,Champions
9154.0,0,13,1559.19,5,5,5,555,15,5,Champions
48.0,1,113,4407.4975,5,5,5,555,15,5,Champions
9474.0,1,90,2897.04,5,5,5,555,15,5,Champions
1394.0,5,67,2446.15,5,5,5,555,15,5,Champions
6132.0,5,13,1215.79,5,5,5,555,15,5,Champions
1896.0,2,28,2977.04,5,5,5,555,15,5,Champions
9846.0,2,24,3788.15,5,5,5,555,15,5,Champions
6119.0,2,24,3280.8113953488373,5,5,5,555,15,5,Champions
244.0,2,110,2427.3799567249107,5,5,5,555,15,5,Champions
492.0,1,62,2730.33,5,5,5,555,15,5,Champions
1871.0,1,66,3058.5,5,5,5,555,15,5,Champions
52.0,1,30,2760.37,5,5,5,555,15,5,Champions
1462.0,5,11,1321.8,5,5,5,555,15,5,Champions
586.0,5,14,1399.34,5,5,5,555,15,5,Champions
1857.0,5,24,2495.450787719088,5,5,5,555,15,5,Champions
754.0,5,21,1863.37,5,5,5,555,15,5,Champions
1080.0,5,43,6272.81,5,5,5,555,15,5,Champions
1657.0,5,49,4651.63,5,5,5,555,15,5,Champions
506.0,6,34,3963.97,5,5,5,555,15,5,Champions
430.0,6,18,1645.03,5,5,5,555,15,5,Champions
8858.0,5,31,4112.633615675165,5,5,5,555,15,5,Champions
49.0,2,70,5289.3,5,5,5,555,15,5,Champions
7815.0,2,10,2131.865075314549,5,5,5,555,15,5,Champions
1111.0,6,13,1180.6,5,5,5,555,15,5,Champions
1606.0,6,13,1556.36,5,5,5,555,15,5,Champions
393.0,5,26,1287.456590909091,5,5,5,555,15,5,Champions
6370.0,5,24,1925.967534374973,5,5,5,555,15,5,Champions
264.0,5,23,1282.11,5,5,5,555,15,5,Champions
66.0,5,41,1290.74,5,5,5,555,15,5,Champions
325.0,6,66,1777.89,5,5,5,555,15,5,Champions
318.0,6,30,1358.94,5,5,5,555,15,5,Champions
6464.0,6,11,2337.88,5,5,5,555,15,5,Champions
1239.0,6,13,2145.3,5,5,5,555,15,5,Champions
6666.0,6,58,7877.103800525889,5,5,5,555,15,5,Champions
6673.0,6,40,3289.47,5,5,5,555,15,5,Champions
1255.0,6,27,2222.5,5,5,5,555,15,5,Champions
516.0,4,46,2214.76,5,5,5,555,15,5,Champions
1712.0,5,52,3144.44,5,5,5,555,15,5,Champions
119.0,4,69,3292.678163361664,5,5,5,555,15,5,Champions
6518.0,4,49,3815.443615675165,5,5,5,555,15,5,Champions
332.0,2,68,6149.72,5,5,5,555,15,5,Champions
9152.0,2,11,1744.1654938271606,5,5,5,555,15,5,Champions
1541.0,2,31,2775.75,5,5,5,555,15,5,Champions
1682.0,3,22,2393.135407034817,5,5,5,555,15,5,Champions
120.0,2,59,9137.325624413146,5,5,5,555,15,5,Champions
9099.0,4,11,1594.08,5,5,5,555,15,5,Champions
1342.0,4,46,2057.8,5,5,5,555,15,5,Champions
1403.0,4,26,2346.25,5,5,5,555,15,5,Champions
50.0,4,89,3295.58,5,5,5,555,15,5,Champions
71.0,6,38,1903.16,5,5,5,555,15,5,Champions
1653.0,6,24,4279.31,5,5,5,555,15,5,Champions
1157.0,6,16,2141.08,5,5,5,555,15,5,Champions
1575.0,6,31,1959.84,5,5,5,555,15,5,Champions
1680.0,6,26,2127.06,5,5,5,555,15,5,Champions
7805.0,6,10,1859.0936156751648,5,5,5,555,15,5,Champions
1480.0,4,101,5875.63,5,5,5,555,15,5,Champions
836.0,6,22,1826.21988379329,5,5,5,555,15,5,Champions
1401.0,3,55,2021.2,5,5,5,555,15,5,Champions
1685.0,3,61,5979.51,5,5,5,555,15,5,Champions
592.0,2,25,1612.83,5,5,5,555,15,5,Champions
1050.0,2,31,2097.51,5,5,5,555,15,5,Champions
167.0,2,25,3866.863138949744,5,5,5,555,15,5,Champions
306.0,2,76,9083.704549690094,5,5,5,555,15,5,Champions
1752.0,2,25,2799.56,5,5,5,555,15,5,Champions
672.0,6,84,2097.21,5,5,5,555,15,5,Champions
173.0,6,16,1691.02,5,5,5,555,15,5,Champions
263.0,6,14,1262.52,5,5,5,555,15,5,Champions
6121.0,6,32,2006.84,5,5,5,555,15,5,Champions
6130.0,6,64,1717.47,5,5,5,555,15,5,Champions
8467.0,6,22,1838.5543177387915,5,5,5,555,15,5,Champions
196.0,4,60,3937.67,5,5,5,555,15,5,Champions
462.0,4,24,1184.95,5,5,5,555,15,5,Champions
9457.0,6,10,1388.36,5,5,5,555,15,5,Champions
8756.0,2,57,5481.583615675166,5,5,5,555,15,5,Champions
7331.0,2,7,1365.09,5,5,5,555,15,5,Champions
9028.0,3,10,1801.29,5,5,5,555,15,5,Champions
8876.0,3,19,1757.21,5,5,5,555,15,5,Champions
7312.0,3,14,1373.01,5,5,5,555,15,5,Champions
6263.0,3,20,4998.09,5,5,5,555,15,5,Champions
751.0,3,45,1622.78,5,5,5,555,15,5,Champions
534.0,3,11,1310.3,5,5,5,555,15,5,Champions
1445.0,3,70,5185.01,5,5,5,555,15,5,Champions
1292.0,3,14,1177.874969442168,5,5,5,555,15,5,Champions
857.0,3,51,1418.64,5,5,5,555,15,5,Champions
75.0,3,80,5254.42,5,5,5,555,15,5,Champions
1749.0,3,72,4767.521475307419,5,5,5,555,15,5,Champions
10219.0,3,14,1648.1,5,5,5,555,15,5,Champions
162.0,2,43,4422.159187695618,5,5,5,555,15,5,Champions
6106.0,4,58,3293.83,5,5,5,555,15,5,Champions
6745.0,4,15,1479.8154938271605,5,5,5,555,15,5,Champions
9967.0,4,20,4206.75,5,5,5,555,15,5,Champions
1636.0,4,30,1739.0084242424243,5,5,5,555,15,5,Champions
750.0,4,12,1843.8160843537412,5,5,5,555,15,5,Champions
7645.0,4,12,2669.4436156751653,5,5,5,555,15,5,Champions
6645.0,4,33,1200.48,5,5,5,555,15,5,Champions
1861.0,4,57,2688.64,5,5,5,555,15,5,Champions
1824.0,4,100,2022.13,5,5,5,555,15,5,Champions
7466.0,4,12,1506.78,5,5,5,555,15,5,Champions
6217.0,3,214,1565.65,5,5,5,555,15,5,Champions
1707.0,3,101,20760.24,5,5,5,555,15,5,Champions
945.0,4,65,7338.9,5,5,5,555,15,5,Champions
7073.0,4,37,1270.98,5,5,5,555,15,5,Champions
889.0,4,44,5279.93,5,5,5,555,15,5,Champions
161.0,3,67,10729.52,5,5,5,555,15,5,Champions
7316.0,3,45,3143.79,5,5,5,555,15,5,Champions
1699.0,0,54,2792.84,5,5,5,555,15,5,Champions
357.0,1,40,3411.9,5,5,5,555,15,5,Champions
7157.0,1,55,1816.48,5,5,5,555,15,5,Champions
1228.0,1,75,4247.6,5,5,5,555,15,5,Champions
795.0,1,52,2302.729230769231,5,5,5,555,15,5,Champions
513.0,0,32,1147.69,5,5,5,555,15,5,Champions
993.0,0,17,1167.89,5,5,5,555,15,5,Champions
10583.0,0,9,2050.76,5,5,5,555,15,5,Champions
6428.0,0,79,2690.31,5,5,5,555,15,5,Champions
4605.0,5,53,2022.21,5,5,5,555,15,5,Champions
1409.0,5,31,2113.51,5,5,5,555,15,5,Champions
1581.0,5,21,3280.52,5,5,5,555,15,5,Champions
595.0,5,28,1186.51,5,5,5,555,15,5,Champions
279.0,0,70,3765.72,5,5,5,555,15,5,Champions
4441.0,0,177,1515.3152589745794,5,5,5,555,15,5,Champions
6150.0,0,63,1622.4272313503304,5,5,5,555,15,5,Champions
6236.0,0,22,1310.89,5,5,5,555,15,5,Champions
6240.0,0,34,5773.250670356415,5,5,5,555,15,5,Champions
245.0,0,24,1365.06,5,5,5,555,15,5,Champions
518.0,0,46,1245.07,5,5,5,555,15,5,Champions
1715.0,0,86,1724.96,5,5,5,555,15,5,Champions
9585.0,0,30,1021.22,5,5,4,554,14,4,Champions
649.0,0,12,681.93,5,5,4,554,14,4,Champions
352.0,5,8,759.06,5,5,4,554,14,4,Champions
9496.0,5,9,824.46,5,5,4,554,14,4,Champions
7095.0,0,7,606.89,5,5,4,554,14,4,Champions
1457.0,14,25,2227.054453327035,4,5,5,455,14,5,Loyal Customers
1383.0,14,24,2482.32,4,5,5,455,14,5,Loyal Customers
8343.0,14,10,2401.2336156751653,4,5,5,455,14,5,Loyal Customers
6882.0,13,19,3611.924403394253,4,5,5,455,14,5,Loyal Customers
434.0,13,13,1425.86,4,5,5,455,14,5,Loyal Customers
1453.0,13,18,2518.92,4,5,5,455,14,5,Loyal Customers
229.0,11,17,1402.32,4,5,5,455,14,5,Loyal Customers
412.0,3,25,792.56,5,5,4,554,14,4,Champions
941.0,10,26,1838.29,4,5,5,455,14,5,Loyal Customers
7633.0,10,9,1297.71,4,5,5,455,14,5,Loyal Customers
6115.0,3,22,923.65,5,5,4,554,14,4,Champions
8913.0,3,10,569.96,5,5,4,554,14,4,Champions
8772.0,3,10,927.42,5,5,4,554,14,4,Champions
78.0,11,24,3412.46917948718,4,5,5,455,14,5,Loyal Customers
6271.0,11,11,1629.12,4,5,5,455,14,5,Loyal Customers
9548.0,11,11,2709.22,4,5,5,455,14,5,Loyal Customers
706.0,10,17,1469.38,4,5,5,455,14,5,Loyal Customers
6783.0,3,17,956.48,5,5,4,554,14,4,Champions
8241.0,8,10,1715.6,4,5,5,455,14,5,Loyal Customers
1792.0,9,24,1907.39,4,5,5,455,14,5,Loyal Customers
7612.0,9,10,2011.39,4,5,5,455,14,5,Loyal Customers
6248.0,9,13,1216.05,4,5,5,455,14,5,Loyal Customers
7643.0,9,31,4860.46,4,5,5,455,14,5,Loyal Customers
668.0,9,28,2803.87,4,5,5,455,14,5,Loyal Customers
968.0,9,55,1386.93,4,5,5,455,14,5,Loyal Customers
549.0,10,23,1856.301433531746,4,5,5,455,14,5,Loyal Customers
1093.0,4,15,550.54,5,5,4,554,14,4,Champions
6995.0,4,8,761.4,5,5,4,554,14,4,Champions
291.0,9,37,3848.9,4,5,5,455,14,5,Loyal Customers
1548.0,10,18,1813.48,4,5,5,455,14,5,Loyal Customers
8967.0,10,13,1420.28,4,5,5,455,14,5,Loyal Customers
1755.0,10,17,2170.34,4,5,5,455,14,5,Loyal Customers
8075.0,4,17,523.41,5,5,4,554,14,4,Champions
685.0,4,17,1050.575407034817,5,5,4,554,14,4,Champions
8273.0,4,12,572.16,5,5,4,554,14,4,Champions
1491.0,4,57,754.3030185185186,5,5,4,554,14,4,Champions
1588.0,4,22,543.12,5,5,4,554,14,4,Champions
1878.0,4,20,1095.58,5,5,4,554,14,4,Champions
644.0,7,34,2167.42,4,5,5,455,14,5,Loyal Customers
1917.0,7,20,2536.72,4,5,5,455,14,5,Loyal Customers
1197.0,8,27,4361.98140097724,4,5,5,455,14,5,Loyal Customers
6536.0,8,17,1669.81,4,5,5,455,14,5,Loyal Customers
1923.0,7,54,2657.63,4,5,5,455,14,5,Loyal Customers
1951.0,7,24,1716.18,4,5,5,455,14,5,Loyal Customers
9168.0,7,13,1446.23,4,5,5,455,14,5,Loyal Customers
6477.0,7,15,2482.8,4,5,5,455,14,5,Loyal Customers
96.0,7,15,1378.53,4,5,5,455,14,5,Loyal Customers
8864.0,7,25,1465.29,4,5,5,455,14,5,Loyal Customers
1731.0,7,56,5087.38,4,5,5,455,14,5,Loyal Customers
6911.0,7,42,6717.867883191089,4,5,5,455,14,5,Loyal Customers
6668.0,7,41,6023.18092089908,4,5,5,455,14,5,Loyal Customers
108.0,7,30,2935.104969442168,4,5,5,455,14,5,Loyal Customers
6411.0,7,68,6798.283647454718,4,5,5,455,14,5,Loyal Customers
6656.0,4,19,525.4300606060606,5,5,4,554,14,4,Champions
9231.0,4,7,957.12,5,5,4,554,14,4,Champions
7731.0,4,23,697.53,5,5,4,554,14,4,Champions
1121.0,4,26,981.9,5,5,4,554,14,4,Champions
931.0,4,39,568.98,5,5,4,554,14,4,Champions
7881.0,4,11,563.44,5,5,4,554,14,4,Champions
10004.0,4,17,1041.53,5,5,4,554,14,4,Champions
1693.0,4,11,725.25,5,5,4,554,14,4,Champions
1745.0,4,19,595.76,5,5,4,554,14,4,Champions
1776.0,4,10,933.83,5,5,4,554,14,4,Champions
9003.0,4,19,824.12,5,5,4,554,14,4,Champions
114.0,7,26,1723.87,4,5,5,455,14,5,Loyal Customers
732.0,7,58,6739.78,4,5,5,455,14,5,Loyal Customers
1895.0,7,37,4131.33,4,5,5,455,14,5,Loyal Customers
6471.0,7,14,2227.98,4,5,5,455,14,5,Loyal Customers
6468.0,7,12,3304.66,4,5,5,455,14,5,Loyal Customers
515.0,2,17,961.37,5,5,4,554,14,4,Champions
1529.0,3,32,712.01,5,5,4,554,14,4,Champions
1464.0,3,55,828.1921345377532,5,5,4,554,14,4,Champions
9182.0,3,12,874.19,5,5,4,554,14,4,Champions
1717.0,3,23,718.15,5,5,4,554,14,4,Champions
8463.0,3,10,887.63,5,5,4,554,14,4,Champions
8551.0,3,18,932.23,5,5,4,554,14,4,Champions
6824.0,11,16,1535.5063327991454,4,5,5,455,14,5,Loyal Customers
145.0,11,48,2896.36,4,5,5,455,14,5,Loyal Customers
143.0,11,11,1280.88,4,5,5,455,14,5,Loyal Customers
7021.0,11,10,1352.22,4,5,5,455,14,5,Loyal Customers
7061.0,11,7,1770.34,4,5,5,455,14,5,Loyal Customers
1324.0,16,30,1154.46,4,5,5,455,14,5,Loyal Customers
8110.0,15,27,2958.77,4,5,5,455,14,5,Loyal Customers
1217.0,3,25,942.04,5,5,4,554,14,4,Champions
9433.0,3,10,876.21,5,5,4,554,14,4,Champions
9024.0,3,50,1118.27,5,5,4,554,14,4,Champions
61.0,7,15,2144.79,4,5,5,455,14,5,Loyal Customers
530.0,4,28,936.7,5,5,4,554,14,4,Champions
4562.0,6,20,967.85,5,5,4,554,14,4,Champions
4573.0,6,18,1074.92,5,5,4,554,14,4,Champions
7120.0,6,10,1066.57,5,5,4,554,14,4,Champions
4589.0,6,16,950.94,5,5,4,554,14,4,Champions
7067.0,6,34,1101.02,5,5,4,554,14,4,Champions
597.0,2,16,1097.92,5,5,4,554,14,4,Champions
736.0,11,24,1823.33,4,5,5,455,14,5,Loyal Customers
4585.0,11,22,1264.12,4,5,5,455,14,5,Loyal Customers
1855.0,11,23,2131.43,4,5,5,455,14,5,Loyal Customers
1002.0,11,47,4425.56,4,5,5,455,14,5,Loyal Customers
439.0,16,23,1302.25,4,5,5,455,14,5,Loyal Customers
7481.0,16,8,1183.91,4,5,5,455,14,5,Loyal Customers
6871.0,12,17,1172.33,4,5,5,455,14,5,Loyal Customers
7566.0,11,11,1531.88,4,5,5,455,14,5,Loyal Customers
69.0,6,19,612.54,5,5,4,554,14,4,Champions
524.0,4,8,546.61,5,5,4,554,14,4,Champions
1772.0,5,14,754.45,5,5,4,554,14,4,Champions
1369.0,4,7,960.56,5,5,4,554,14,4,Champions
753.0,12,33,1643.71,4,5,5,455,14,5,Loyal Customers
6615.0,12,19,1219.98,4,5,5,455,14,5,Loyal Customers
126.0,15,55,3742.24,4,5,5,455,14,5,Loyal Customers
7477.0,2,7,628.93,5,5,4,554,14,4,Champions
835.0,2,55,1064.3,5,5,4,554,14,4,Champions
1692.0,2,16,545.73,5,5,4,554,14,4,Champions
1554.0,3,14,792.85,5,5,4,554,14,4,Champions
696.0,3,18,788.8,5,5,4,554,14,4,Champions
8523.0,2,20,774.28,5,5,4,554,14,4,Champions
1810.0,2,7,533.72,5,5,4,554,14,4,Champions
1622.0,2,32,754.92,5,5,4,554,14,4,Champions
9455.0,5,10,663.77,5,5,4,554,14,4,Champions
8114.0,6,13,964.143937248028,5,5,4,554,14,4,Champions
1962.0,6,16,635.25,5,5,4,554,14,4,Champions
10483.0,6,8,592.92,5,5,4,554,14,4,Champions
1506.0,6,14,821.43,5,5,4,554,14,4,Champions
8903.0,6,7,664.47,5,5,4,554,14,4,Champions
1534.0,6,25,929.93,5,5,4,554,14,4,Champions
9486.0,5,12,567.7,5,5,4,554,14,4,Champions
9488.0,5,18,595.63,5,5,4,554,14,4,Champions
6679.0,5,15,749.28,5,5,4,554,14,4,Champions
1686.0,5,20,513.44,5,5,4,554,14,4,Champions
1436.0,5,43,1052.95,5,5,4,554,14,4,Champions
6671.0,5,16,977.001444549963,5,5,4,554,14,4,Champions
1536.0,6,8,1130.41,5,5,4,554,14,4,Champions
92.0,5,19,950.1,5,5,4,554,14,4,Champions
6473.0,13,25,7646.2,4,5,5,455,14,5,Loyal Customers
6491.0,13,15,5267.683270205431,4,5,5,455,14,5,Loyal Customers
625.0,2,21,956.45,5,5,4,554,14,4,Champions
1949.0,14,14,1886.7,4,5,5,455,14,5,Loyal Customers
6596.0,14,19,1983.88,4,5,5,455,14,5,Loyal Customers
663.0,14,54,1242.29,4,5,5,455,14,5,Loyal Customers
1942.0,12,17,2510.38,4,5,5,455,14,5,Loyal Customers
53.0,12,46,19667.11,4,5,5,455,14,5,Loyal Customers
1938.0,12,23,1300.04,4,5,5,455,14,5,Loyal Customers
305.0,12,24,4091.62,4,5,5,455,14,5,Loyal Customers
6252.0,12,33,3496.39,4,5,5,455,14,5,Loyal Customers
594.0,12,24,1140.36,4,5,5,455,14,5,Loyal Customers
6413.0,13,45,1903.79,4,5,5,455,14,5,Loyal Customers
2128.0,13,30,1152.73,4,5,5,455,14,5,Loyal Customers
1793.0,5,12,999.8,5,5,4,554,14,4,Champions
1317.0,5,20,768.33,5,5,4,554,14,4,Champions
8891.0,5,7,874.09,5,5,4,554,14,4,Champions
7105.0,5,11,696.29,5,5,4,554,14,4,Champions
477.0,5,22,710.81,5,5,4,554,14,4,Champions
855.0,5,20,782.0699999999999,5,5,4,554,14,4,Champions
9753.0,5,9,1059.91,5,5,4,554,14,4,Champions
448.0,0,33,963.32,5,5,4,554,14,4,Champions
1087.0,0,25,589.56,5,5,4,554,14,4,Champions
6210.0,12,10,2008.749022709983,4,5,5,455,14,5,Loyal Customers
6039.0,12,27,5690.22,4,5,5,455,14,5,Loyal Customers
9397.0,1,26,750.53,5,5,4,554,14,4,Champions
7025.0,1,21,862.87,5,5,4,554,14,4,Champions
1456.0,2,21,1013.65,5,5,4,554,14,4,Champions
1695.0,13,26,4370.887418168263,4,5,5,455,14,5,Loyal Customers
1681.0,13,68,5163.095407034817,4,5,5,455,14,5,Loyal Customers
1665.0,14,38,1833.36,4,5,5,455,14,5,Loyal Customers
1961.0,14,29,3203.13,4,5,5,455,14,5,Loyal Customers
82.0,14,20,1467.78,4,5,5,455,14,5,Loyal Customers
4595.0,14,24,3453.88,4,5,5,455,14,5,Loyal Customers
9375.0,2,5,1580.28,5,4,5,545,14,4,Champions
6446.0,2,21,1126.37,5,5,4,554,14,4,Champions
9215.0,2,15,758.46,5,5,4,554,14,4,Champions
10449.0,0,5,1617.4,5,4,5,545,14,4,Champions
7327.0,0,15,598.35,5,5,4,554,14,4,Champions
85.0,0,24,551.64,5,5,4,554,14,4,Champions
398.0,0,9,519.99,5,5,4,554,14,4,Champions
9050.0,13,15,1917.4,4,5,5,455,14,5,Loyal Customers
1458.0,13,13,1483.59,4,5,5,455,14,5,Loyal Customers
1455.0,0,17,1096.33,5,5,4,554,14,4,Champions
838.0,0,26,1136.03,5,5,4,554,14,4,Champions
806.0,0,6,654.33,5,4,4,544,13,4,Champions
1351.0,13,18,673.03,4,5,4,454,13,4,Loyal Customers
8816.0,0,8,409.86,5,5,3,553,13,4,Champions
6925.0,1,11,459.56,5,5,3,553,13,4,Champions
416.0,1,8,209.8,5,5,3,553,13,4,Champions
10348.0,1,7,281.26,5,5,3,553,13,4,Champions
703.0,14,25,836.55,4,5,4,454,13,4,Loyal Customers
1415.0,14,10,970.04,4,5,4,454,13,4,Loyal Customers
653.0,14,25,869.91,4,5,4,454,13,4,Loyal Customers
1593.0,13,9,527.54,4,5,4,454,13,4,Loyal Customers
6528.0,13,7,725.1,4,5,4,454,13,4,Loyal Customers
1934.0,13,9,622.85,4,5,4,454,13,4,Loyal Customers
6493.0,13,8,544.780659743892,4,5,4,454,13,4,Loyal Customers
411.0,31,38,1717.02,3,5,5,355,13,5,Loyal Customers
6467.0,32,9,1233.1,3,5,5,355,13,5,Loyal Customers
7393.0,5,8,357.74,5,5,3,553,13,4,Champions
7625.0,5,8,215.6,5,5,3,553,13,4,Champions
9460.0,5,9,462.68,5,5,3,553,13,4,Champions
9892.0,5,21,354.18,5,5,3,553,13,4,Champions
10283.0,5,11,371.62,5,5,3,553,13,4,Champions
6980.0,32,8,1211.35,3,5,5,355,13,5,Loyal Customers
9802.0,6,11,403.13,5,5,3,553,13,4,Champions
6190.0,33,35,4916.65,3,5,5,355,13,5,Loyal Customers
6572.0,33,20,1653.87,3,5,5,355,13,5,Loyal Customers
1486.0,33,18,3783.3030185185194,3,5,5,355,13,5,Loyal Customers
